SiteName,SurveyDate,AMBBIS,SurveyTypeID_FK
40,12/20/2013,0,1
40,1/13/2014,0,1
40,1/28/2014,0,1
40,2/4/2014,0,1
40,2/25/2014,0,1
40,3/15/2014,0,1
40,4/9/2014,0,1
40,1/8/2015,0,1
40,1/28/2015,0,1
40,2/7/2015,0,1
40,2/24/2015,0,1
40,3/9/2015,0,1
40,3/24/2015,0,1
40,4/8/2015,0,1
40,12/1/2015,0,1
40,12/14/2015,0,1
40,1/6/2016,0,1
40,1/21/2016,0,1
40,2/4/2016,0,1
40,3/7/2016,0,1
40,2/8/2017,0,1
40,3/2/2017,0,1
40,3/21/2017,0,1
40,1/19/2018,0,1
40,2/15/2018,0,1
40,3/13/2018,0,1
40,4/3/2018,0,1
40,1/2/2019,0,1
40,1/28/2019,0,1
40,2/27/2019,0,1
40,3/14/2019,0,1
40,1/7/2020,0,1
40,2/3/2020,0,1
40,3/2/2020,0,1
40,4/7/2020,0,1
40,1/6/2021,0,1
40,2/4/2021,0,1
40,3/1/2021,0,1
40,4/1/2021,0,1
40,1/3/2022,0,5
40,2/2/2022,0,1
40,3/1/2022,0,5
40,1/6/2023,0,1
40,2/3/2023,0,1
40,3/1/2023,0,1
40,4/4/2023,0,5
40,1/3/2024,0,5
40,2/5/2024,0,1
40,3/4/2024,0,1
40,4/8/2024,0,1
41,3/23/1994,1,1
41,2/3/2003,0,5
41,3/10/2003,0,1
41,3/1/2004,0,1
41,2/14/2005,0,1
41,1/19/2006,0,1
41,2/27/2006,0,1
41,3/22/2006,0,1
41,1/5/2008,0,1
41,2/22/2008,0,1
41,3/17/2008,0,1
41,3/27/2010,0,1
41,3/12/2013,0,1
41,1/22/2014,0,1
41,2/5/2014,0,1
41,3/6/2014,0,1
41,1/8/2015,0,1
41,1/28/2015,0,1
41,2/10/2015,0,1
41,2/23/2015,0,1
41,3/9/2015,0,1
41,3/26/2015,0,1
41,12/2/2015,0,1
41,12/15/2015,0,1
41,1/13/2016,0,1
41,1/25/2016,0,1
41,2/12/2016,0,1
41,2/25/2016,0,1
41,3/10/2016,0,1
41,3/29/2016,0,1
41,12/13/2016,0,1
41,1/11/2017,0,1
41,1/26/2017,0,1
41,2/9/2017,0,1
41,3/3/2017,0,1
41,1/16/2018,0,1
41,2/15/2018,0,1
41,3/13/2018,0,1
41,4/9/2018,0,1
41,1/8/2019,0,1
41,2/4/2019,0,1
41,2/26/2019,0,1
41,3/28/2019,0,1
41,1/16/2020,0,1
41,2/18/2020,0,1
41,3/9/2020,0,1
41,4/8/2020,0,5
41,1/6/2021,0,5
41,2/3/2021,0,5
41,3/1/2021,0,5
41,4/5/2021,0,5
41,1/14/2022,0,1
41,2/8/2022,0,1
41,3/3/2022,0,5
41,1/5/2023,0,1
41,2/8/2023,0,5
41,3/6/2023,0,5
41,4/3/2023,0,5
41,2/7/2024,0,5
41,3/7/2024,0,5
41,4/4/2024,0,5
42,2/3/2003,0,1
42,2/2/2004,0,1
42,1/19/2006,0,5
42,2/27/2006,0,1
42,1/22/2008,0,1
42,1/20/2010,0,1
42,2/16/2010,0,1
42,3/10/2010,0,1
42,1/22/2014,0,1
42,2/5/2014,0,1
42,3/6/2014,0,1
42,1/28/2015,0,1
42,2/10/2015,0,1
42,3/26/2015,0,1
42,1/13/2016,0,1
42,2/12/2016,0,1
42,3/10/2016,0,1
42,2/9/2017,0,1
42,3/3/2017,0,1
42,3/22/2017,0,5
42,1/8/2019,0,1
42,2/4/2019,0,1
42,2/26/2019,0,1
42,3/28/2019,0,5
42,1/16/2020,0,1
42,2/18/2020,0,1
42,3/9/2020,0,1
42,4/8/2020,0,5
42,1/6/2021,0,5
42,2/3/2021,0,5
42,3/1/2021,0,1
42,4/5/2021,0,1
42,1/14/2022,0,5
42,2/3/2022,0,5
42,3/3/2022,0,5
42,1/5/2023,0,1
42,2/8/2023,0,5
42,3/6/2023,0,5
42,4/3/2023,0,5
43,2/3/2003,0,1
43,1/22/2004,0,1
43,3/3/2004,0,1
43,3/7/2008,0,1
43,1/22/2010,0,1
43,2/16/2010,0,1
43,3/12/2010,0,1
43,1/24/2014,0,1
43,2/10/2014,0,1
43,3/20/2014,0,1
44,2/3/2003,0,1
44,1/19/2006,0,1
44,1/30/2006,0,1
44,2/27/2006,0,1
44,1/22/2008,0,1
44,1/20/2010,0,1
44,2/16/2010,0,1
44,3/10/2010,0,1
44,1/22/2014,0,1
44,2/5/2014,0,1
44,3/6/2014,0,1
44,1/28/2015,0,1
44,2/10/2015,0,1
44,2/23/2015,0,1
44,3/9/2015,0,1
44,3/26/2015,0,1
44,1/13/2016,0,1
44,3/10/2016,0,1
44,2/9/2017,0,1
44,3/3/2017,0,1
44,3/22/2017,0,1
44,1/8/2019,0,1
44,2/4/2019,0,1
44,2/26/2019,0,1
44,3/28/2019,0,1
44,1/6/2021,0,5
44,2/3/2021,0,5
44,3/1/2021,0,1
44,4/5/2021,0,5
44,1/14/2022,0,5
44,2/3/2022,0,5
44,3/3/2022,0,5
44,1/5/2023,0,1
44,2/8/2023,0,1
44,3/6/2023,0,1
44,4/21/2023,0,1
45,2/3/2003,0,5
45,3/10/2003,0,1
45,2/2/2004,0,1
45,3/1/2004,0,1
45,1/19/2006,0,5
45,2/27/2006,0,1
45,1/22/2008,0,1
45,1/20/2010,0,1
45,2/16/2010,0,1
45,3/10/2010,0,1
45,1/22/2014,0,1
45,2/5/2014,0,1
45,3/6/2014,0,1
45,1/28/2015,0,1
45,2/10/2015,0,1
45,3/26/2015,0,1
45,1/13/2016,0,1
45,2/12/2016,0,1
45,3/10/2016,0,1
45,2/9/2017,0,1
45,3/3/2017,0,1
45,3/22/2017,0,5
45,1/8/2019,0,1
45,2/4/2019,0,1
45,2/26/2019,0,5
45,3/28/2019,0,5
45,1/16/2020,0,1
45,2/18/2020,0,1
45,3/9/2020,0,1
45,4/8/2020,0,5
45,1/6/2021,0,5
45,2/3/2021,0,5
45,3/1/2021,0,5
45,4/5/2021,0,5
45,1/14/2022,0,5
45,2/3/2022,0,5
45,3/3/2022,0,5
45,1/5/2023,0,1
45,2/8/2023,0,5
45,3/6/2023,0,5
45,4/3/2023,0,5
46,2/3/2003,0,5
46,2/5/2004,0,5
46,3/3/2004,0,1
46,2/28/2006,0,5
46,3/12/2008,0,1
46,1/22/2010,0,1
46,2/16/2010,0,1
46,3/12/2010,0,1
46,2/11/2014,0,1
46,3/20/2014,0,1
46,2/4/2016,0,1
46,2/12/2016,0,1
46,3/4/2016,0,1
46,2/10/2017,0,1
46,3/10/2017,0,1
46,3/27/2017,0,5
46,1/21/2020,0,1
46,2/11/2020,0,1
46,3/23/2020,0,5
46,1/15/2021,0,5
46,2/12/2021,0,1
46,3/11/2021,0,5
46,4/20/2021,0,1
46,1/13/2022,0,5
46,2/4/2022,0,5
46,2/11/2022,0,5
46,3/7/2022,0,5
47,2/3/2003,0,1
47,3/7/2008,0,1
48,2/3/2003,0,5
48,1/22/2004,0,1
48,2/25/2008,0,1
49,3/23/1994,0,1
49,2/5/2003,0,5
49,2/5/2004,0,1
49,1/19/2006,0,5
49,3/9/2008,0,1
49,1/26/2010,0,1
49,2/9/2010,0,1
49,1/25/2013,0,1
49,1/9/2014,1,6
49,1/16/2014,0,1
49,2/3/2014,0,1
49,2/19/2014,9,6
49,3/25/2014,0,1
49,1/5/2015,6,6
49,1/8/2015,1,1
49,2/24/2015,0,1
49,3/12/2015,0,1
49,4/6/2015,1,6
49,4/7/2015,0,1
49,12/3/2015,0,1
49,12/16/2015,0,1
49,1/6/2016,0,1
49,1/14/2016,0,6
49,1/25/2016,0,1
49,1/28/2016,0,6
49,2/8/2016,0,1
49,2/23/2016,0,1
49,3/23/2016,0,1
49,12/18/2016,0,6
49,1/10/2017,3,1
49,1/12/2017,20,6
49,2/7/2017,0,1
49,2/27/2017,1,1
49,1/10/2018,0,1
49,2/22/2018,0,1
49,3/14/2018,0,1
49,4/5/2018,0,1
49,1/7/2019,1,1
49,1/29/2019,0,1
49,2/25/2019,0,1
49,3/12/2019,0,1
49,1/8/2020,8,1
49,2/7/2020,0,1
49,2/24/2020,4,6
49,3/6/2020,2,1
49,4/1/2020,0,1
49,1/7/2021,0,1
49,2/2/2021,0,1
49,3/3/2021,0,1
49,4/6/2021,0,1
49,1/10/2022,0,1
49,2/7/2022,0,1
49,3/2/2022,0,1
49,1/9/2023,5,1
49,1/31/2023,1,1
49,3/3/2023,0,1
49,4/5/2023,0,1
49,1/3/2024,5,1
49,2/2/2024,2,1
49,3/8/2024,3,1
49,4/10/2024,0,1
50,2/5/2003,0,1
50,1/22/2004,0,1
50,1/19/2006,0,5
50,2/27/2006,0,1
50,12/8/2009,0,1
50,12/22/2009,0,1
50,1/14/2010,0,1
50,1/26/2010,0,1
50,2/8/2010,0,1
50,2/25/2010,0,1
50,3/9/2010,0,1
50,3/24/2010,0,1
50,4/9/2010,0,1
50,4/19/2010,0,1
50,1/19/2011,0,1
50,2/3/2011,0,1
50,2/14/2011,0,1
50,3/2/2011,0,1
50,3/15/2011,0,1
50,4/5/2011,0,1
50,2/29/2012,0,1
50,3/6/2012,0,1
50,3/20/2012,0,1
50,4/3/2012,0,1
50,4/18/2012,0,1
50,1/4/2013,0,1
50,1/25/2013,0,1
50,2/6/2013,0,1
50,2/20/2013,0,1
50,3/4/2013,0,1
50,3/20/2013,0,1
50,4/2/2013,0,1
50,4/17/2013,0,1
50,12/4/2013,0,1
50,12/19/2013,0,1
50,1/16/2014,0,1
50,1/31/2014,0,1
50,2/3/2014,0,1
50,2/24/2014,0,1
50,3/11/2014,0,1
50,3/25/2014,0,1
50,1/8/2015,0,1
50,1/27/2015,0,1
50,2/6/2015,0,1
50,2/24/2015,0,1
50,3/12/2015,0,1
50,3/24/2015,0,1
50,4/7/2015,0,1
50,12/3/2015,0,1
50,12/16/2015,0,1
50,1/6/2016,0,1
50,2/8/2016,0,1
50,3/3/2016,0,1
50,2/7/2017,0,1
50,2/27/2017,0,1
50,3/22/2017,0,1
50,1/10/2018,0,1
50,2/14/2018,0,1
50,3/14/2018,0,1
50,4/5/2018,0,1
50,1/8/2019,0,1
50,1/29/2019,0,1
50,2/25/2019,0,1
50,3/12/2019,0,1
50,1/7/2020,0,1
50,2/7/2020,0,1
50,3/6/2020,0,1
50,4/1/2020,0,1
50,1/7/2021,0,1
50,2/2/2021,0,1
50,3/3/2021,0,1
50,4/6/2021,0,1
50,1/10/2022,0,1
50,3/1/2022,0,1
50,1/9/2023,0,1
50,1/31/2023,0,1
50,3/3/2023,0,1
50,4/5/2023,0,1
50,1/3/2024,0,1
50,2/1/2024,0,1
50,3/7/2024,0,1
50,4/10/2024,0,1
51,2/5/2003,0,5
51,3/11/2003,0,1
51,1/19/2006,0,5
51,2/27/2006,0,1
51,1/24/2008,0,1
51,12/8/2009,0,1
51,12/22/2009,0,1
51,1/14/2010,0,5
51,1/26/2010,0,1
51,2/9/2010,0,1
51,2/25/2010,1,1
51,3/24/2010,0,1
51,4/9/2010,0,5
51,4/20/2010,0,1
51,2/14/2011,0,1
51,3/15/2011,0,1
51,3/6/2012,0,1
51,4/3/2012,0,1
51,3/4/2013,0,1
51,4/17/2013,0,1
51,12/4/2013,0,1
51,12/19/2013,0,1
51,1/16/2014,0,1
51,1/31/2014,0,1
51,2/3/2014,0,1
51,2/24/2014,0,1
51,3/11/2014,0,1
51,3/25/2014,0,1
51,2/6/2015,0,1
51,3/24/2015,0,1
51,12/3/2015,0,1
51,1/6/2016,0,1
51,1/25/2016,0,1
51,2/8/2016,0,1
51,2/23/2016,0,1
51,1/10/2017,0,1
51,1/25/2017,0,1
51,2/7/2017,0,5
51,2/27/2017,0,1
51,1/10/2018,0,5
51,2/14/2018,0,1
51,3/14/2018,0,1
51,4/5/2018,0,5
51,1/7/2019,0,1
51,1/29/2019,0,1
51,2/25/2019,0,5
51,3/12/2019,0,1
51,1/7/2020,0,5
51,2/7/2020,0,1
51,3/6/2020,1,1
51,3/9/2020,3,6
51,4/1/2020,0,5
51,1/7/2021,0,5
51,2/2/2021,0,5
51,3/3/2021,0,1
51,4/6/2021,0,5
51,1/4/2022,0,5
51,2/4/2022,0,5
51,3/21/2022,0,5
51,1/4/2023,0,5
51,1/31/2023,0,1
51,3/1/2023,0,5
51,4/4/2023,0,5
51,12/12/2023,0,7
51,1/3/2024,0,5
51,2/1/2024,0,5
51,3/7/2024,0,5
51,4/10/2024,0,5
52,3/29/1994,0,1
52,2/5/2003,0,5
52,3/11/2003,0,1
52,1/22/2004,0,1
52,1/19/2006,0,5
52,3/9/2008,0,1
52,12/8/2009,0,1
52,12/22/2009,0,1
52,1/14/2010,0,1
52,1/26/2010,0,1
52,2/9/2010,0,1
52,2/25/2010,0,1
52,3/9/2010,0,1
52,3/24/2010,0,1
52,4/9/2010,1,1
52,2/14/2011,0,1
52,3/15/2011,0,1
52,3/6/2012,0,1
52,3/20/2012,0,1
52,4/3/2012,0,1
52,3/4/2013,0,1
52,3/20/2013,0,1
52,4/2/2013,0,1
52,4/17/2013,0,1
52,12/4/2013,0,1
52,12/19/2013,0,1
52,1/16/2014,0,1
52,1/31/2014,0,1
52,2/3/2014,0,1
52,2/24/2014,0,1
52,3/11/2014,0,1
52,3/25/2014,0,1
52,2/6/2015,0,1
52,3/24/2015,0,1
52,4/7/2015,0,1
52,12/3/2015,0,1
52,12/16/2015,0,1
52,1/6/2016,0,1
52,1/25/2016,0,1
52,2/8/2016,0,1
52,2/23/2016,0,1
52,3/9/2016,0,1
52,3/23/2016,0,1
52,1/10/2017,0,1
52,1/25/2017,0,1
52,2/7/2017,2,1
52,2/27/2017,0,1
52,1/10/2018,0,5
52,2/14/2018,0,1
52,3/14/2018,0,1
52,4/5/2018,0,5
52,1/8/2019,0,1
52,1/29/2019,0,1
52,2/25/2019,0,5
52,3/12/2019,0,1
52,1/7/2020,13,1
52,2/4/2020,15,6
52,3/6/2020,0,1
52,4/1/2020,0,1
52,1/7/2021,0,5
52,2/2/2021,0,5
52,3/3/2021,0,1
52,4/6/2021,0,5
52,1/4/2022,0,5
52,2/4/2022,0,5
52,3/2/2022,0,5
52,1/4/2023,0,5
52,1/31/2023,0,1
52,3/1/2023,0,5
52,4/4/2023,0,5
52,12/7/2023,0,7
52,1/3/2024,0,1
52,2/1/2024,0,1
52,3/7/2024,0,5
52,4/10/2024,0,5
53,2/5/2003,0,5
53,3/11/2003,0,1
53,1/22/2004,3,1
53,3/2/2004,2,1
53,1/23/2005,1,1
53,2/16/2005,1,1
53,1/19/2006,4,1
53,1/23/2006,3,1
53,2/21/2006,5,1
53,3/22/2006,0,5
53,1/4/2008,0,1
53,1/6/2008,4,1
53,2/4/2008,0,1
53,2/22/2008,4,1
53,3/14/2008,2,1
53,4/16/2008,0,1
53,4/18/2008,0,1
53,2/25/2009,0,1
53,12/8/2009,7,1
53,12/22/2009,9,1
53,1/14/2010,9,1
53,2/9/2010,15,1
53,3/9/2010,10,1
53,4/9/2010,3,1
53,4/12/2010,0,4
53,4/29/2010,0,4
53,5/5/2010,0,4
53,5/13/2010,0,4
53,11/29/2010,0,4
53,2/14/2011,4,6
53,2/14/2011,0,1
53,3/15/2011,0,1
53,3/6/2012,0,1
53,3/21/2012,0,6
53,4/3/2012,0,1
53,4/18/2012,0,1
53,3/4/2013,0,1
53,3/20/2013,0,1
53,4/2/2013,0,1
53,4/17/2013,0,1
53,12/4/2013,2,1
53,1/16/2014,11,1
53,2/3/2014,11,1
53,2/4/2014,15,6
53,3/11/2014,12,1
53,3/24/2014,15,6
53,1/27/2015,1,1
53,2/6/2015,2,1
53,2/24/2015,14,1
53,3/13/2015,10,6
53,3/24/2015,0,1
53,4/6/2015,0,6
53,4/7/2015,0,1
53,4/28/2015,1,6
53,4/30/2015,0,1
53,5/13/2015,0,6
53,5/15/2015,0,1
53,11/20/2015,0,7
53,12/3/2015,0,1
53,12/16/2015,0,1
53,1/7/2016,4,1
53,2/8/2016,1,1
53,3/9/2016,0,1
53,3/23/2016,0,1
53,12/8/2016,0,7
53,1/10/2017,12,1
53,2/7/2017,15,1
53,2/27/2017,7,1
53,1/10/2018,0,1
53,3/14/2018,0,1
53,4/5/2018,0,1
53,1/7/2019,0,1
53,1/29/2019,0,1
53,2/25/2019,0,1
53,2/26/2019,0,5
53,3/12/2019,0,1
53,12/12/2019,100,7
53,12/19/2019,250,7
53,1/23/2020,5,1
53,2/7/2020,5,1
53,2/24/2020,0,6
53,3/6/2020,2,1
53,4/1/2020,0,1
53,11/25/2020,34,7
53,11/27/2020,19,7
53,11/30/2020,46,7
53,12/7/2020,75,7
53,12/14/2020,21,7
53,1/7/2021,0,1
53,1/18/2021,5,6
53,2/4/2021,6,1
53,3/3/2021,0,1
53,4/6/2021,0,1
53,11/29/2021,52,7
53,11/30/2021,126,7
53,12/14/2021,59,7
53,1/4/2022,0,5
53,1/5/2022,3,7
53,2/7/2022,0,1
53,2/7/2022,0,1
53,3/2/2022,0,5
53,11/16/2022,0,7
53,12/5/2022,30,7
53,1/10/2023,1,1
53,1/31/2023,0,1
53,3/3/2023,2,1
53,4/4/2023,0,5
53,12/5/2023,10,7
53,12/7/2023,0,7
53,12/12/2023,0,7
53,1/4/2024,0,5
53,2/2/2024,6,1
53,3/8/2024,4,1
53,4/10/2024,2,1
54,2/18/2003,0,1
54,1/27/2006,0,5
54,3/24/2008,0,1
54,1/19/2010,0,1
54,2/11/2010,0,1
54,3/6/2010,0,1
54,2/13/2014,0,1
54,2/10/2017,0,5
54,3/7/2017,0,5
54,3/22/2017,0,5
54,1/16/2020,0,5
54,2/13/2020,0,1
54,3/10/2020,0,5
54,4/9/2020,0,5
54,1/11/2021,0,1
54,2/8/2021,0,1
54,3/5/2021,0,5
54,4/7/2021,0,5
54,1/12/2022,0,5
54,2/10/2022,0,5
54,3/7/2022,0,5
55,2/18/2003,0,5
55,1/31/2006,0,1
55,1/19/2010,0,5
55,2/19/2010,0,5
55,3/6/2010,0,1
55,1/23/2014,0,1
55,2/13/2014,0,1
55,3/18/2014,0,1
55,1/16/2020,0,1
55,2/13/2020,0,1
55,3/10/2020,0,1
55,4/9/2020,0,5
55,1/11/2021,0,1
55,2/8/2021,0,1
55,3/5/2021,0,1
55,4/7/2021,0,5
55,1/12/2022,0,1
55,2/10/2022,0,1
55,3/7/2022,0,5
56,1/22/1993,0,1
56,2/18/2003,0,1
56,2/5/2004,0,1
56,1/31/2006,0,5
56,3/24/2008,0,1
56,1/19/2010,0,1
56,2/19/2010,0,1
56,3/6/2010,0,1
56,1/23/2014,0,1
56,2/13/2014,0,1
56,3/18/2014,0,1
56,2/10/2017,0,1
56,3/7/2017,0,5
56,3/22/2017,0,5
56,1/16/2020,0,1
56,2/13/2020,0,1
56,3/10/2020,0,1
56,4/9/2020,0,5
56,1/11/2021,0,1
56,2/8/2021,0,1
56,3/5/2021,0,1
56,4/7/2021,0,5
56,1/12/2022,0,1
56,2/10/2022,0,1
56,3/7/2022,0,5
57,1/22/1993,0,1
57,2/18/2003,0,1
57,1/31/2006,0,5
57,3/24/2008,0,1
57,1/19/2010,0,1
57,2/19/2010,0,1
57,3/6/2010,0,1
57,1/23/2014,0,1
57,2/13/2014,0,1
57,3/18/2014,0,1
57,2/10/2017,0,1
57,3/7/2017,0,1
57,3/22/2017,0,5
57,1/16/2020,0,1
57,2/13/2020,0,1
57,3/10/2020,0,1
57,4/9/2020,0,5
57,1/11/2021,0,1
57,2/8/2021,0,1
57,3/5/2021,0,1
57,4/7/2021,0,5
57,1/12/2022,0,1
57,2/10/2022,0,1
57,3/7/2022,0,5
58,2/18/2003,0,1
58,2/5/2004,0,1
58,1/27/2006,0,5
58,2/27/2008,0,1
58,1/19/2010,0,1
58,2/10/2010,0,5
58,3/6/2010,0,1
58,1/23/2014,0,1
58,2/13/2014,0,1
58,3/21/2014,0,1
58,2/10/2017,0,1
58,3/7/2017,0,5
58,3/22/2017,0,5
58,1/16/2020,0,5
58,2/13/2020,0,1
58,3/10/2020,0,1
58,4/9/2020,0,5
58,1/11/2021,0,1
58,2/8/2021,0,1
58,3/5/2021,0,1
58,4/7/2021,0,5
58,1/12/2022,0,1
58,2/10/2022,0,1
58,3/7/2022,0,5
59,2/19/2003,0,1
59,1/31/2006,0,5
59,3/24/2008,0,1
59,1/19/2010,0,1
59,2/19/2010,0,1
59,3/6/2010,0,1
59,1/23/2014,0,1
59,2/13/2014,0,1
59,3/18/2014,0,1
59,1/11/2021,0,1
59,2/8/2021,0,1
59,3/5/2021,0,1
59,4/7/2021,0,5
59,1/12/2022,0,1
59,2/10/2022,0,1
59,3/7/2022,0,5
60,2/19/2003,0,5
60,1/31/2006,0,1
60,1/19/2010,0,5
60,2/19/2010,0,5
60,3/6/2010,0,5
60,1/23/2014,0,1
60,2/13/2014,0,1
60,3/18/2014,0,1
60,1/11/2021,0,1
60,2/8/2021,0,1
60,3/5/2021,0,1
60,4/7/2021,0,5
61,2/19/2003,0,5
61,1/24/2006,0,1
61,2/27/2008,0,1
61,1/19/2010,0,1
61,2/11/2010,0,1
61,3/6/2010,0,1
61,1/23/2014,0,1
61,2/14/2014,0,1
61,3/21/2014,0,1
61,1/11/2021,0,1
61,2/8/2021,0,5
61,3/5/2021,0,1
61,4/7/2021,0,5
62,2/19/2003,0,1
62,1/27/2006,0,1
62,3/24/2008,0,1
62,2/11/2010,0,1
62,3/6/2010,0,1
62,1/23/2014,0,1
62,2/13/2014,0,1
62,3/21/2014,0,1
62,1/11/2021,0,1
62,2/8/2021,0,1
62,3/5/2021,0,1
62,4/7/2021,0,5
63,2/19/2003,0,5
63,1/27/2006,0,5
63,2/27/2008,0,1
63,2/11/2010,0,5
63,3/6/2010,0,1
63,1/23/2014,0,1
63,2/13/2014,0,1
63,3/21/2014,0,1
63,1/11/2021,0,1
63,2/8/2021,0,1
63,3/5/2021,0,5
63,4/7/2021,0,5
64,2/20/2003,0,1
64,1/24/2006,0,5
64,3/24/2008,0,1
64,1/19/2010,0,1
64,2/11/2010,0,1
64,3/6/2010,0,1
64,1/23/2014,0,1
64,2/13/2014,0,1
64,3/21/2014,0,1
64,2/10/2017,0,1
64,3/7/2017,0,1
64,3/22/2017,0,5
64,4/8/2020,0,5
64,1/11/2021,0,1
64,2/8/2021,0,1
64,3/5/2021,0,1
64,4/7/2021,0,5
65,1/22/1993,0,1
65,2/20/2003,0,1
65,2/5/2004,0,1
65,1/24/2006,0,1
65,3/24/2008,0,1
65,1/19/2010,0,1
65,2/11/2010,0,1
65,3/6/2010,0,1
65,1/23/2014,0,1
65,2/14/2014,0,1
65,3/21/2014,0,1
65,1/11/2021,0,1
65,2/8/2021,0,1
65,3/5/2021,0,1
65,4/7/2021,0,1
66,2/20/2003,0,1
66,2/9/2004,0,1
66,1/22/2006,0,5
66,3/1/2006,0,1
66,2/26/2008,0,1
66,1/29/2010,0,1
66,2/12/2010,0,1
66,3/8/2010,0,1
66,1/14/2014,0,1
66,2/12/2014,0,1
66,3/20/2014,0,1
66,1/15/2021,0,5
66,2/9/2021,0,1
66,3/4/2021,0,1
66,4/9/2021,0,1
66,1/13/2022,0,5
66,2/9/2022,0,1
66,3/4/2022,0,5
67,2/20/2003,0,1
67,2/9/2004,0,5
67,1/22/2006,0,5
67,3/21/2008,0,1
67,12/7/2009,0,1
67,12/21/2009,0,1
67,1/12/2010,0,1
67,1/25/2010,0,1
67,2/8/2010,0,1
67,2/23/2010,0,1
67,3/8/2010,0,1
67,3/22/2010,0,1
67,4/8/2010,0,1
67,4/20/2010,0,1
67,2/15/2011,0,1
67,3/18/2011,0,1
67,4/3/2011,0,1
67,2/28/2012,0,1
67,3/7/2012,0,1
67,3/19/2012,0,1
67,4/2/2012,0,1
67,4/18/2012,0,1
67,1/4/2013,0,1
67,1/24/2013,0,1
67,2/21/2013,0,1
67,3/4/2013,0,1
67,3/19/2013,0,1
67,4/2/2013,0,1
67,4/15/2013,0,1
67,12/6/2013,0,1
67,12/17/2013,0,1
67,1/14/2014,0,1
67,1/31/2014,0,1
67,2/6/2014,0,1
67,2/24/2014,0,1
67,3/15/2014,0,1
67,3/29/2014,0,1
67,1/8/2015,0,1
67,1/28/2015,0,1
67,2/10/2015,0,1
67,2/23/2015,0,1
67,3/9/2015,0,1
67,3/25/2015,0,1
67,2/9/2017,0,1
67,3/6/2017,0,1
67,3/22/2017,0,1
67,1/19/2018,0,5
67,2/21/2018,0,1
67,3/13/2018,0,1
67,4/9/2018,0,1
67,1/15/2021,0,1
67,2/9/2021,0,1
67,3/4/2021,0,1
67,4/9/2021,0,1
67,1/13/2022,0,1
67,2/9/2022,0,1
67,3/4/2022,0,1
68,2/20/2003,0,1
68,3/26/2003,0,1
68,2/9/2004,0,1
68,1/22/2006,0,5
68,3/1/2006,0,5
68,2/26/2008,0,1
68,2/24/2009,0,1
68,1/29/2010,0,1
68,2/12/2010,0,1
68,3/8/2010,0,1
68,1/14/2014,0,1
68,2/12/2014,0,1
68,3/15/2014,0,1
68,1/15/2021,0,5
68,2/9/2021,0,1
68,3/4/2021,0,1
68,4/9/2021,0,5
68,1/13/2022,0,5
68,2/9/2022,0,5
68,3/4/2022,0,5
69,2/20/2003,0,1
69,2/9/2004,0,5
69,1/22/2006,0,5
69,3/21/2008,0,1
69,12/7/2009,0,1
69,12/21/2009,0,1
69,1/12/2010,0,1
69,1/25/2010,0,1
69,2/8/2010,0,1
69,2/23/2010,0,1
69,3/8/2010,0,1
69,3/22/2010,0,1
69,4/8/2010,0,1
69,4/20/2010,0,5
69,3/18/2011,0,1
69,2/28/2012,0,1
69,3/7/2012,0,1
69,4/18/2012,0,1
69,2/21/2013,0,1
69,3/4/2013,0,1
69,3/19/2013,0,1
69,4/2/2013,0,1
69,4/15/2013,0,1
69,12/6/2013,0,1
69,12/17/2013,0,1
69,1/14/2014,0,1
69,1/31/2014,0,1
69,2/6/2014,0,1
69,2/24/2014,0,1
69,3/15/2014,0,1
69,3/29/2014,0,1
69,1/8/2015,0,1
69,1/28/2015,0,1
69,2/10/2015,0,1
69,2/23/2015,0,1
69,3/9/2015,0,1
69,3/25/2015,0,1
69,4/9/2015,0,1
69,2/9/2017,0,1
69,3/6/2017,0,1
69,3/22/2017,0,5
69,1/19/2018,0,5
69,2/21/2018,0,1
69,3/13/2018,0,1
69,4/9/2018,0,1
69,1/15/2021,0,5
69,2/9/2021,0,1
69,3/4/2021,0,1
69,4/9/2021,0,1
69,1/13/2022,0,5
69,2/9/2022,0,1
69,3/4/2022,0,5
70,2/19/2003,0,5
70,3/26/2003,0,5
70,1/22/2006,0,5
70,3/1/2006,0,5
70,2/26/2008,0,1
70,1/29/2010,0,1
70,2/12/2010,0,1
70,3/8/2010,0,1
70,1/14/2014,0,1
70,2/12/2014,0,1
70,3/29/2014,0,1
70,1/15/2021,0,5
70,2/9/2021,0,1
70,3/4/2021,0,5
70,4/9/2021,0,5
70,1/13/2022,0,5
70,2/9/2022,0,5
70,2/9/2022,0,5
70,3/4/2022,0,5
71,2/19/2003,0,1
71,3/26/2003,0,1
71,1/22/2006,0,5
71,3/1/2006,0,5
71,2/26/2008,0,1
71,1/29/2010,0,1
71,2/12/2010,0,1
71,3/8/2010,0,1
71,1/14/2014,0,1
71,2/12/2014,0,1
71,3/20/2014,0,1
71,1/15/2021,0,5
71,2/9/2021,0,1
71,3/4/2021,0,1
71,4/9/2021,0,5
71,1/13/2022,0,5
71,3/4/2022,0,5
72,2/19/2003,0,1
72,2/9/2004,0,5
72,1/22/2006,0,5
72,2/26/2008,0,1
72,12/7/2009,0,1
72,12/21/2009,0,1
72,1/12/2010,0,1
72,1/25/2010,0,1
72,2/8/2010,0,1
72,2/23/2010,0,1
72,3/8/2010,0,1
72,3/22/2010,0,1
